FFP_DATE,LOAD_TIME,FLIGHT_COUNT,SEG_KM_SUM,LAST_TO_END,avg_discount
2006/6/4,2014/3/31,4,4494,668,0.784712951
2005/11/10,2014/3/31,3,5381,119,0.655328006
2007/6/20,2014/3/31,2,4175,214,0.844622754
2007/6/20,2014/3/31,4,5334,244,0.661001125
2012/9/5,2014/3/31,3,4723,295,0.746495871
2012/9/23,2014/3/31,6,4875,293,0.723220513
2012/12/31,2014/3/31,4,8902,28,0.396005392
2013/2/22,2014/3/31,3,4849,333,0.726964323
2012/9/27,2014/3/31,4,3880,123,0.908515464
2011/9/3,2014/3/31,3,6155,612,0.572705118
2011/11/8,2014/3/31,6,5647,465,0.624180981
2007/11/1,2014/3/31,7,7973,39,0.442054434
2010/5/3,2014/3/31,8,8068,41,0.436826971
2009/9/1,2014/3/31,4,4147,363,0.849746805
2005/6/8,2014/3/31,4,11746,228,0.3
2012/11/11,2014/3/31,7,6345,93,0.555345942
2012/10/18,2014/3/31,6,5269,122,0.668726514
2012/5/23,2014/3/31,4,7079,51,0.497724255
2012/6/14,2014/3/31,2,5420,388,0.65
2013/3/9,2014/3/31,2,5420,387,0.65
2012/6/14,2014/3/31,2,5420,339,0.65
2013/2/1,2014/3/31,3,4065,32,0.866666667
2008/4/23,2014/3/31,2,5420,333,0.65
2013/3/19,2014/3/31,2,5420,376,0.65
2012/12/27,2014/3/31,4,5238,224,0.672542955
2005/10/27,2014/3/31,5,7478,29,0.47106713
2006/11/14,2014/3/31,4,3522,493,1
2004/12/17,2014/3/31,4,3771,223,0.933937947
2012/8/7,2014/3/31,6,6615,82,0.532403628
2013/1/7,2014/3/31,5,5572,47,0.632002872
2013/1/16,2014/3/31,3,7034,438,0.5005971
2013/1/30,2014/3/31,2,4268,402,0.825
2008/10/4,2014/3/31,5,4846,49,0.726588939
2010/10/12,2014/3/31,5,6078,165,0.579295821
2012/12/12,2014/3/31,3,3827,186,0.92
2012/3/26,2014/3/31,2,4539,407,0.775677462
2011/11/7,2014/3/31,4,5032,26,0.699658188
2012/12/5,2014/3/31,3,5589,199,0.629924852
2006/4/3,2014/3/31,3,5726,305,0.614764233
2010/9/14,2014/3/31,4,5714,247,0.616023801
2013/2/16,2014/3/31,5,4889,36,0.719885457
2008/4/25,2014/3/31,3,5095,311,0.690765456
2012/3/17,2014/3/31,3,5656,78,0.622215347
2005/9/24,2014/3/31,6,7036,5,0.500159181
2006/11/26,2014/3/31,6,5136,488,0.685183022
2012/9/20,2014/3/31,2,4692,554,0.75
2011/8/17,2014/3/31,5,6952,529,0.506091772
2009/4/15,2014/3/31,7,5614,21,0.626651229
2009/9/22,2014/3/31,4,4465,14,0.787894737
2012/5/29,2014/3/31,5,5551,256,0.633736264
2012/11/16,2014/3/31,3,6090,79,0.577597701
2011/1/15,2014/3/31,5,4540,361,0.774779736
2012/2/8,2014/3/31,4,4668,189,0.753528278
2006/3/8,2014/3/31,7,4093,161,0.859218177
2011/2/25,2014/3/31,3,7019,537,0.501025787
2013/3/28,2014/3/31,6,7805,172,0.450477899
2011/8/13,2014/3/31,2,3911,136,0.898849399
2011/1/14,2014/3/31,5,4714,118,0.745700042
2007/11/27,2014/3/31,4,6218,125,0.565283049
2006/3/13,2014/3/31,5,8276,384,0.424710005
2004/12/28,2014/3/31,5,5321,171,0.660411577
2012/5/21,2014/3/31,5,4938,5,0.711595788
2011/6/11,2014/3/31,3,5856,493,0.6
2012/1/31,2014/3/31,3,6057,222,0.58
2005/11/26,2014/3/31,4,5982,636,0.587261785
2011/2/17,2014/3/31,11,7205,30,0.487566967
2010/9/6,2014/3/31,7,4291,125,0.818671638
2007/12/20,2014/3/31,9,5335,236,0.658414246
2008/8/16,2014/3/31,2,3818,230,0.92
2011/9/20,2014/3/31,5,5219,145,0.672998659
2010/9/29,2014/3/31,5,5665,401,0.62
2012/6/16,2014/3/31,6,4922,71,0.713581877
2006/10/1,2014/3/31,6,5151,14,0.681801592
2006/9/14,2014/3/31,2,4902,35,0.716430029
2010/2/2,2014/3/31,3,5565,661,0.630943396
2012/4/26,2014/3/31,4,3976,39,0.883075956
2011/7/31,2014/3/31,3,5972,409,0.587910248
2008/5/9,2014/3/31,5,5456,159,0.643504399
2010/9/14,2014/3/31,5,3772,276,0.930646872
2009/2/22,2014/3/31,3,5128,242,0.684535881
2009/6/6,2014/3/31,4,6506,137,0.539532739
2010/10/13,2014/3/31,5,3855,144,0.910547341
2005/4/29,2014/3/31,2,4154,113,0.845
2012/8/12,2014/3/31,2,7800,590,0.45
2011/5/15,2014/3/31,3,4680,363,0.75
2007/8/31,2014/3/31,5,5412,62,0.648512565
2012/12/6,2014/3/31,6,5659,81,0.62020675
2011/12/24,2014/3/31,3,6494,35,0.540443486
2013/1/14,2014/3/31,4,5740,108,0.61141115
2011/9/29,2014/3/31,5,3905,379,0.89871959
2011/10/16,2014/3/31,4,5198,213,0.675128896
2007/3/29,2014/3/31,10,7580,3,0.462970976
2005/6/21,2014/3/31,3,6178,48,0.567976691
2007/11/23,2014/3/31,3,6187,321,0.567140779
2011/1/6,2014/3/31,3,4009,103,0.875250686
2005/5/11,2014/3/31,2,3814,175,0.92
2010/2/6,2014/3/31,4,5434,74,0.645712183
2011/7/16,2014/3/31,3,4161,603,0.843258832
2011/6/16,2014/3/31,7,6085,164,0.576593262
2006/3/22,2014/3/31,8,6609,331,0.530761083
2012/4/8,2014/3/31,2,5147,296,0.681507674
2011/9/24,2014/3/31,6,8602,84,0.407778424
2007/5/16,2014/3/31,4,6778,15,0.517499262
2011/9/8,2014/3/31,5,7714,418,0.45470573
2008/7/16,2014/3/31,3,3900,214,0.899292308
2012/12/29,2014/3/31,2,5203,456,0.673957332
2008/7/24,2014/3/31,6,6262,75,0.559976046
2011/3/27,2014/3/31,6,6541,523,0.536087754
2005/7/28,2014/3/31,4,4449,495,0.788109688
2008/7/9,2014/3/31,3,5232,25,0.670107034
2008/8/25,2014/3/31,4,5914,77,0.592820426
2012/2/1,2014/3/31,4,3879,22,0.903825728
2013/3/29,2014/3/31,6,6465,117,0.542230472
2012/10/17,2014/3/31,2,4743,440,0.739089184
2009/11/16,2014/3/31,4,4296,570,0.81599162
2007/11/15,2014/3/31,2,4532,234,0.7734797
2013/2/15,2014/3/31,4,4479,48,0.782625586
2011/3/1,2014/3/31,5,5428,477,0.645771923
2010/7/17,2014/3/31,3,5219,572,0.671632497
2009/5/15,2014/3/31,5,7027,14,0.498797495
2012/12/14,2014/3/31,4,5498,19,0.637511822
2013/1/1,2014/3/31,3,7387,346,0.474461893
2007/10/23,2014/3/31,6,7128,404,0.491666667
2011/2/18,2014/3/31,4,4457,12,0.786304689
2012/12/4,2014/3/31,5,5955,123,0.588450042
2007/3/18,2014/3/31,5,9273,17,0.377888493
2009/6/28,2014/3/31,8,8670,86,0.404141869
2013/3/16,2014/3/31,3,4071,46,0.860643577
2011/11/16,2014/3/31,2,3720,226,0.94172043
2010/12/29,2014/3/31,2,7298,242,0.48
2008/10/29,2014/3/31,3,10947,1,0.32
2008/3/1,2014/3/31,4,4317,94,0.811387538
2010/4/10,2014/3/31,5,4443,45,0.788251182
2007/11/23,2014/3/31,6,5157,83,0.679096374
2005/1/1,2014/3/31,3,5194,490,0.674249134
2011/1/13,2014/3/31,6,6849,50,0.511274639
2013/1/24,2014/3/31,4,4592,5,0.762489111
2012/4/23,2014/3/31,4,4275,23,0.81900117
2010/1/15,2014/3/31,4,4397,437,0.796201956
2007/9/12,2014/3/31,4,7026,274,0.498274979
2012/6/12,2014/3/31,4,4804,466,0.728705246
2010/10/28,2014/3/31,3,4716,45,0.742264631
2012/9/13,2014/3/31,5,5663,145,0.618121137
2012/10/2,2014/3/31,4,6811,119,0.51389517
2012/1/14,2014/3/31,4,4345,213,0.805311853
2008/6/6,2014/3/31,4,5872,110,0.595844687
2008/9/9,2014/3/31,7,9329,187,0.374991961
2011/9/13,2014/3/31,2,6052,107,0.578010575
2013/3/2,2014/3/31,5,7061,102,0.49540575
2005/10/29,2014/3/31,2,5182,14,0.675
2011/7/2,2014/3/31,2,4926,302,0.71
2008/10/4,2014/3/31,4,7002,220,0.499485861
2011/1/20,2014/3/31,3,5649,530,0.619100726
2009/8/26,2014/3/31,4,4210,30,0.830643705
2008/6/12,2014/3/31,4,3887,23,0.89960638
2012/8/6,2014/3/31,2,3049,124,1.146828468
2012/10/16,2014/3/31,5,5512,132,0.634345065
2012/11/21,2014/3/31,4,6556,467,0.533282489
2011/11/18,2014/3/31,4,5694,242,0.613986653
2007/1/15,2014/3/31,2,4756,75,0.735
2010/7/31,2014/3/31,4,3621,228,0.965379729
2010/9/23,2014/3/31,3,4857,154,0.719693226
2008/1/15,2014/3/31,7,8441,88,0.414100225
2011/5/15,2014/3/31,5,4942,112,0.707258195
2006/6/26,2014/3/31,3,5376,15,0.65016183
2011/6/14,2014/3/31,3,3799,147,0.92
2012/11/12,2014/3/31,2,3106,380,1.125
2013/2/28,2014/3/31,5,5270,73,0.663032258
2012/10/15,2014/3/31,2,5963,209,0.585963441
2012/6/24,2014/3/31,5,6288,49,0.555677481
2011/12/31,2014/3/31,4,5495,44,0.63577798
2011/11/7,2014/3/31,2,4110,536,0.85
2012/4/6,2014/3/31,6,4616,230,0.756811092
2009/10/2,2014/3/31,2,4094,691,0.853224231
2012/12/15,2014/3/31,3,5315,156,0.657136406
2010/4/15,2014/3/31,4,5300,140,0.658973585
2009/7/17,2014/3/31,5,6373,139,0.548013494
2009/8/12,2014/3/31,3,5013,520,0.696628765
2012/9/25,2014/3/31,5,6129,111,0.569765051
2006/3/7,2014/3/31,2,2328,494,1.5
2013/3/3,2014/3/31,3,4194,141,0.832589413
2011/11/28,2014/3/31,2,4026,487,0.867312469
2008/2/22,2014/3/31,2,4677,22,0.746576866
2010/3/1,2014/3/31,5,8475,44,0.412
2010/9/7,2014/3/31,7,4053,204,0.861428571
2009/7/9,2014/3/31,7,4053,91,0.861428571
2009/10/1,2014/3/31,3,5242,107,0.666037772
2013/2/5,2014/3/31,3,5635,266,0.619579414
2012/8/7,2014/3/31,4,4310,524,0.809953596
2012/12/28,2014/3/31,5,4979,186,0.701098614
2012/8/23,2014/3/31,4,4619,153,0.755709028
2012/8/10,2014/3/31,5,6368,216,0.548104585
2010/8/11,2014/3/31,3,4867,615,0.71709472
2008/3/31,2014/3/31,6,6157,24,0.566816631
2011/12/28,2014/3/31,4,3961,375,0.881014895
2011/12/16,2014/3/31,3,6231,165,0.56
2012/7/30,2014/3/31,5,8510,320,0.41
2012/7/22,2014/3/31,6,6498,31,0.536934441
2011/1/29,2014/3/31,6,7961,32,0.438230122
2008/8/1,2014/3/31,5,6162,402,0.566147355
2009/3/28,2014/3/31,3,3860,41,0.903725389
2012/5/23,2014/3/31,2,3563,224,0.979051361
2012/7/11,2014/3/31,4,5178,229,0.673615295
2012/1/11,2014/3/31,3,3443,650,1.013040953
2011/3/7,2014/3/31,3,4713,28,0.74
2011/11/2,2014/3/31,2,3914,369,0.890955544
2012/1/12,2014/3/31,4,4428,5,0.7875
2007/5/16,2014/3/31,6,6225,39,0.56015743
2012/2/16,2014/3/31,3,6121,589,0.56966182
2012/11/2,2014/3/31,4,4860,242,0.71744856
2011/4/21,2014/3/31,5,4608,142,0.756647135
2010/7/14,2014/3/31,5,5540,662,0.62933213
2011/12/3,2014/3/31,3,4759,624,0.732611893
2012/12/14,2014/3/31,4,4358,415,0.8
2010/11/17,2014/3/31,2,5810,532,0.6
2010/11/17,2014/3/31,5,5100,208,0.683521569
2011/5/17,2014/3/31,4,4065,83,0.857495695
2007/8/22,2014/3/31,5,7009,24,0.497320588
2011/3/1,2014/3/31,7,4053,76,0.86
2012/12/30,2014/3/31,2,4417,413,0.789053656
2012/7/15,2014/3/31,6,7254,529,0.480410808
2013/1/28,2014/3/31,11,4426,77,0.787338455
2012/3/5,2014/3/31,4,3907,2,0.891896596
2012/12/30,2014/3/31,4,4040,79,0.8625
2012/11/9,2014/3/31,3,4967,498,0.701459634
2005/6/4,2014/3/31,5,8059,268,0.432286884
2012/6/2,2014/3/31,5,7037,300,0.495047606
2012/11/10,2014/3/31,8,5256,107,0.662753044
2009/10/22,2014/3/31,6,4860,341,0.716687243
2011/10/16,2014/3/31,4,5958,284,0.584602216
2013/3/9,2014/3/31,2,4644,388,0.75
2013/2/3,2014/3/31,2,4644,421,0.75
2012/11/27,2014/3/31,2,4644,489,0.75
2012/12/10,2014/3/31,2,4644,467,0.75
2011/4/25,2014/3/31,2,4644,365,0.75
2013/2/17,2014/3/31,2,4644,401,0.75
2012/11/27,2014/3/31,2,4644,488,0.75
2012/12/6,2014/3/31,2,4644,481,0.75
2012/2/5,2014/3/31,2,4644,559,0.75
2013/2/17,2014/3/31,2,4644,401,0.75
2013/1/28,2014/3/31,2,4644,426,0.75
2011/9/24,2014/3/31,2,4787,130,0.727397117
2013/2/9,2014/3/31,3,5901,70,0.59
2012/3/10,2014/3/31,4,5290,439,0.657958412
2006/3/19,2014/3/31,3,4791,8,0.726462116
2011/7/3,2014/3/31,4,5949,161,0.585047907
2013/3/15,2014/3/31,2,5953,375,0.584637998
2011/2/4,2014/3/31,5,5692,168,0.611398454
2012/6/22,2014/3/31,5,7619,60,0.456759417
2008/9/26,2014/3/31,6,5439,328,0.63983269
2012/7/21,2014/3/31,2,5496,542,0.63319687
2011/11/27,2014/3/31,5,6168,22,0.564181258
2009/7/16,2014/3/31,5,6876,223,0.506061664
2010/4/15,2014/3/31,4,5814,256,0.598470932
2008/1/31,2014/3/31,3,4302,370,0.808786611
2010/7/20,2014/3/31,5,4179,462,0.832555635
2012/8/22,2014/3/31,3,4078,299,0.853133889
2007/7/24,2014/3/31,2,5144,668,0.676283048
2011/7/27,2014/3/31,3,3603,59,0.965409381
2005/8/20,2014/3/31,6,5448,7,0.63845815
2012/9/7,2014/3/31,3,6138,392,0.566666667
2013/1/31,2014/3/31,2,4092,360,0.85
2006/4/29,2014/3/31,4,4198,505,0.828513578
2006/1/4,2014/3/31,2,5152,648,0.675
2013/2/13,2014/3/31,4,7346,141,0.473388238
2012/9/30,2014/3/31,2,4547,549,0.764745986
2012/7/27,2014/3/31,6,5252,274,0.662086824
2007/1/14,2014/3/31,5,3715,172,0.936
2012/5/24,2014/3/31,5,4123,14,0.843366481
2012/6/24,2014/3/31,2,3532,207,0.984371461
2013/1/5,2014/3/31,7,4553,144,0.763551505
2010/12/29,2014/3/31,3,7294,58,0.476599945
2011/7/15,2014/3/31,6,4667,404,0.74482537
2009/9/9,2014/3/31,3,4018,361,0.865107018
2008/11/3,2014/3/31,5,7171,55,0.484664621
2010/7/5,2014/3/31,2,5672,498,0.612729196
2011/5/7,2014/3/31,3,4407,287,0.788577263
2012/4/12,2014/3/31,7,7896,326,0.440089919
2012/12/20,2014/3/31,2,6585,390,0.52770691
2007/2/10,2014/3/31,4,7558,106,0.459740672
2012/9/26,2014/3/31,5,4267,502,0.814295758
2010/8/11,2014/3/31,5,5862,424,0.592715797
2007/6/24,2014/3/31,2,4032,222,0.861631944
2010/2/27,2014/3/31,4,5412,690,0.641906874
2008/4/4,2014/3/31,6,3474,467,1
2008/2/6,2014/3/31,3,5334,207,0.651263592
2013/2/5,2014/3/31,2,5344,365,0.65
2010/11/29,2014/3/31,2,5344,107,0.65
2008/11/10,2014/3/31,5,4093,58,0.848636697
2006/10/16,2014/3/31,5,3805,34,0.912851511
2011/10/5,2014/3/31,4,4311,399,0.805671538
2011/3/2,2014/3/31,5,4768,598,0.728439597
2012/9/1,2014/3/31,5,4898,494,0.709095549
2011/8/8,2014/3/31,3,3757,13,0.924426404
2011/8/29,2014/3/31,4,10235,268,0.339328774
2007/3/1,2014/3/31,5,4719,584,0.735876245
2012/7/27,2014/3/31,2,4547,604,0.763624368
2012/10/13,2014/3/31,2,3774,191,0.92
2006/5/21,2014/3/31,5,5220,363,0.665095785
2006/8/7,2014/3/31,3,6458,117,0.537596779
2011/8/14,2014/3/31,4,4411,198,0.787043754
2006/12/15,2014/3/31,5,5665,8,0.612796117
2005/4/16,2014/3/31,5,5583,185,0.62175712
2012/2/6,2014/3/31,3,5340,650,0.65
2012/2/23,2014/3/31,3,3957,184,0.877179682
2009/10/11,2014/3/31,2,3471,410,1
2011/8/1,2014/3/31,5,4458,492,0.778521759
2009/1/16,2014/3/31,5,3837,26,0.904480063
2005/10/3,2014/3/31,6,5461,115,0.635359824
2012/7/17,2014/3/31,2,3563,618,0.973814202
2010/10/11,2014/3/31,7,6321,234,0.548864104
2011/8/10,2014/3/31,8,7307,2,0.474784453
2012/4/20,2014/3/31,6,5021,74,0.690898227
2012/7/5,2014/3/31,4,3796,562,0.913856691
2008/5/27,2014/3/31,3,5237,377,0.662392591
2012/9/19,2014/3/31,5,5856,16,0.592365096
2010/11/6,2014/3/31,5,6500,195,0.533672308
2011/6/13,2014/3/31,5,6211,120,0.558501047
2011/11/30,2014/3/31,3,3577,196,0.969695275
2007/5/4,2014/3/31,2,4154,105,0.835
2007/6/4,2014/3/31,2,4154,57,0.835
2011/5/9,2014/3/31,3,4594,306,0.754984763
2013/1/26,2014/3/31,6,5923,25,0.585547864
2008/11/26,2014/3/31,5,7174,15,0.483434625
2007/4/24,2014/3/31,2,4473,333,0.775318578
2011/5/9,2014/3/31,5,4961,73,0.698980044
2012/3/21,2014/3/31,4,3632,167,0.954735683
2006/12/19,2014/3/31,6,5300,74,0.654245283
2008/4/1,2014/3/31,12,7543,5,0.459687127
2010/11/13,2014/3/31,4,4659,32,0.744133934
2010/3/31,2014/3/31,2,7298,723,0.475
2013/1/13,2014/3/31,2,7298,432,0.475
2012/3/10,2014/3/31,3,3924,564,0.883333333
2010/3/22,2014/3/31,4,4194,188,0.826459227
2010/11/17,2014/3/31,3,4222,147,0.820975841
2010/7/21,2014/3/31,4,6325,345,0.548
2011/11/8,2014/3/31,5,5624,327,0.61628734
2012/1/10,2014/3/31,4,5176,217,0.669621329
2012/10/21,2014/3/31,3,4143,318,0.83651943
2007/1/22,2014/3/31,3,5794,279,0.598101484
2008/8/31,2014/3/31,4,5663,197,0.61193537
2012/5/12,2014/3/31,3,3779,591,0.916962159
2010/10/1,2014/3/31,4,5822,330,0.595156304
2013/1/29,2014/3/31,2,4055,411,0.854475956
2010/6/14,2014/3/31,7,4109,29,0.84318569
2010/4/18,2014/3/31,4,6026,155,0.574926983
2010/1/30,2014/3/31,6,8237,14,0.420598519
2012/12/15,2014/3/31,3,3873,165,0.894459076
2009/8/3,2014/3/31,4,4602,48,0.752727075
2012/12/30,2014/3/31,3,4969,197,0.697089958
2011/9/23,2014/3/31,5,7587,26,0.456537498
2007/6/10,2014/3/31,3,5218,531,0.66379839
2012/7/17,2014/3/31,5,3574,296,0.969110241
2012/9/12,2014/3/31,3,5067,503,0.683540557
2012/6/29,2014/3/31,3,4705,470,0.736089267
2013/1/20,2014/3/31,3,4448,104,0.778597122
2011/1/13,2014/3/31,5,6654,19,0.520360685
2012/12/25,2014/3/31,3,4681,45,0.739679556
2013/2/10,2014/3/31,7,5434,138,0.637156791
2010/11/29,2014/3/31,4,4147,56,0.834873402
2012/6/27,2014/3/31,3,5123,58,0.675816904
2012/6/25,2014/3/31,3,4616,174,0.75
2013/3/1,2014/3/31,5,3767,169,0.91902575
2009/7/5,2014/3/31,2,3934,49,0.88
2012/4/30,2014/3/31,2,3934,59,0.88
2010/12/1,2014/3/31,4,3868,648,0.894906929
2009/11/27,2014/3/31,2,2656,168,1.303181476
2008/2/1,2014/3/31,6,8340,15,0.415
2009/12/22,2014/3/31,7,5972,213,0.579504354
2012/10/30,2014/3/31,4,4842,10,0.714698472
2010/8/23,2014/3/31,4,3823,9,0.905176563
2013/1/26,2014/3/31,5,4040,46,0.85645297
2013/3/7,2014/3/31,8,7838,28,0.441400868
2011/9/1,2014/3/31,4,4298,302,0.804948813
2012/8/25,2014/3/31,5,4351,116,0.795141347
2012/12/13,2014/3/31,3,5670,367,0.610079365
2007/6/29,2014/3/31,5,4719,154,0.732937063
2012/6/7,2014/3/31,6,5004,101,0.69117506
2013/2/13,2014/3/31,4,4131,44,0.837177439
2006/7/14,2014/3/31,2,4407,135,0.784715226
2012/7/1,2014/3/31,3,9606,260,0.359962523
2008/7/31,2014/3/31,3,3347,225,1.03301464
2012/4/21,2014/3/31,3,9556,346,0.361814567
2013/1/16,2014/3/31,3,4569,248,0.756666667
2006/11/27,2014/3/31,4,4493,217,0.76946361
2013/2/28,2014/3/31,2,4268,285,0.81
2009/3/23,2014/3/31,2,3457,611,1
2010/8/25,2014/3/31,5,5841,7,0.59181647
2011/8/1,2014/3/31,6,6797,178,0.508550831
2011/6/1,2014/3/31,3,4479,447,0.771723599
2009/9/17,2014/3/31,6,6398,10,0.540181307
2009/2/14,2014/3/31,3,4320,676,0.8
2012/5/11,2014/3/31,5,4924,523,0.7018684
2009/12/18,2014/3/31,3,5068,17,0.681921863
2011/12/6,2014/3/31,4,5290,205,0.653190926
2011/1/6,2014/3/31,4,6465,286,0.534361949
2010/1/5,2014/3/31,7,4214,1,0.819750831
2013/3/11,2014/3/31,2,4088,203,0.845
2005/12/13,2014/3/31,2,2618,123,1.319323911
2012/12/18,2014/3/31,3,4218,231,0.818790896
2008/9/30,2014/3/31,3,7766,147,0.444687098
2011/6/4,2014/3/31,3,4424,401,0.780537975
2010/12/16,2014/3/31,4,6550,33,0.527149618
2011/12/27,2014/3/31,5,6116,239,0.564530739
2005/6/4,2014/3/31,6,4526,193,0.762825895
2012/10/17,2014/3/31,4,3732,351,0.925
2013/1/18,2014/3/31,4,3732,392,0.925
2012/9/7,2014/3/31,4,4092,66,0.843519062
2013/1/14,2014/3/31,4,5745,48,0.600764143
2011/11/12,2014/3/31,3,4423,31,0.780325571
2007/10/26,2014/3/31,8,7579,153,0.455383296
2012/8/7,2014/3/31,5,5331,66,0.647400113
2009/11/21,2014/3/31,2,3451,682,1
2011/7/6,2014/3/31,10,5790,219,0.596
2013/3/6,2014/3/31,2,4313,388,0.8
2012/8/24,2014/3/31,5,4131,527,0.835221496
2010/12/30,2014/3/31,5,6817,148,0.506111193
2012/12/27,2014/3/31,4,4469,380,0.77200716
2010/12/6,2014/3/31,5,3450,368,1
2007/2/6,2014/3/31,2,4161,111,0.829120404
2006/6/27,2014/3/31,2,4161,101,0.829120404
2012/3/18,2014/3/31,3,6256,24,0.55142743
2012/11/11,2014/3/31,3,4720,249,0.730847458
2012/9/5,2014/3/31,3,5124,174,0.673214286
2010/2/25,2014/3/31,8,5763,148,0.598518133
2013/3/29,2014/3/31,5,8154,148,0.422976453
2011/9/27,2014/3/31,3,4797,29,0.718949343
2011/3/23,2014/3/31,3,6548,94,0.526560782
2011/6/1,2014/3/31,6,5387,148,0.640024132
2008/9/26,2014/3/31,2,3924,31,0.878639144
2012/5/19,2014/3/31,6,6457,399,0.533870218
2012/3/7,2014/3/31,5,4055,437,0.85
2007/6/29,2014/3/31,8,5192,162,0.66375
2010/1/27,2014/3/31,6,4983,125,0.69157937
2010/12/13,2014/3/31,3,4577,97,0.752846843
2012/8/30,2014/3/31,3,5412,134,0.636666667
2010/12/21,2014/3/31,5,4086,48,0.843274596
2013/2/22,2014/3/31,3,4659,169,0.73951921
2012/12/26,2014/3/31,4,7751,3,0.444469101
2012/7/18,2014/3/31,3,4820,209,0.714707469
2011/7/19,2014/3/31,3,4770,149,0.722165618
2012/11/30,2014/3/31,4,4674,258,0.736987591
2013/1/23,2014/3/31,4,4393,160,0.784092875
2013/2/24,2014/3/31,5,6450,144,0.534
2005/9/8,2014/3/31,4,7312,124,0.471046225
2011/2/6,2014/3/31,3,4554,21,0.756315327
2011/10/9,2014/3/31,3,4496,481,0.766014235
2007/8/19,2014/3/31,4,6888,485,0.5
2013/1/30,2014/3/31,2,3444,400,1
2009/6/27,2014/3/31,3,4624,328,0.744766436
2012/10/11,2014/3/31,6,3807,245,0.904570528
2008/7/4,2014/3/31,4,4343,417,0.792908128
2013/3/3,2014/3/31,4,4114,186,0.836985902
2013/2/27,2014/3/31,3,3513,242,0.98
2006/7/23,2014/3/31,3,3742,191,0.92
2012/8/28,2014/3/31,6,6170,106,0.557951378
2010/4/22,2014/3/31,5,4310,151,0.798698376
2010/8/20,2014/3/31,3,5901,645,0.583333333
2012/3/14,2014/3/31,3,4597,3,0.748770938
2011/9/11,2014/3/31,3,5796,645,0.59386646
2010/4/11,2014/3/31,6,5867,498,0.586671212
2006/3/1,2014/3/31,5,5123,185,0.671821199
2005/5/8,2014/3/31,6,3766,174,0.913850239
2012/3/29,2014/3/31,3,5322,175,0.646666667
2010/9/15,2014/3/31,6,5167,119,0.666024773
2011/1/14,2014/3/31,5,7114,282,0.483741917
2011/12/23,2014/3/31,4,4184,303,0.8225
2011/12/16,2014/3/31,6,5552,43,0.619782061
2008/8/9,2014/3/31,3,3731,567,0.922272849
2006/6/14,2014/3/31,5,6538,163,0.52627256
2012/10/9,2014/3/31,5,5118,269,0.672282141
2010/5/2,2014/3/31,3,6002,487,0.573250583
2011/6/28,2014/3/31,3,5242,385,0.656285769
2012/9/15,2014/3/31,4,5041,34,0.682424122
2008/7/28,2014/3/31,5,4583,433,0.750600044
2012/4/22,2014/3/31,2,3440,703,1
2009/5/8,2014/3/31,5,5344,541,0.643693862
2010/10/17,2014/3/31,6,5843,139,0.588685607
2010/9/10,2014/3/31,5,5057,318,0.680146332
2007/5/26,2014/3/31,4,4855,509,0.708403708
2009/9/18,2014/3/31,7,4053,5,0.848571429
2009/1/13,2014/3/31,4,4008,321,0.858096307
2012/11/8,2014/3/31,4,4333,184,0.793734133
2013/3/4,2014/3/31,6,8254,210,0.416670705
2008/3/25,2014/3/31,5,5195,169,0.662
2012/7/5,2014/3/31,4,6366,249,0.540182218
2010/7/11,2014/3/31,4,5693,21,0.603966274
2012/12/19,2014/3/31,4,3810,106,0.902401575
2005/4/23,2014/3/31,2,6138,47,0.56
2010/12/29,2014/3/31,3,6272,120,0.548027742
2012/11/10,2014/3/31,2,4818,245,0.713399751
2012/1/16,2014/3/31,2,4160,569,0.826165865
2006/5/23,2014/3/31,6,3996,37,0.86
2007/11/19,2014/3/31,6,7291,329,0.471327664
2007/7/2,2014/3/31,2,6491,122,0.52940533
2007/4/25,2014/3/31,7,6347,80,0.541384906
2012/9/12,2014/3/31,4,5073,435,0.677340824
2009/10/4,2014/3/31,6,5094,385,0.674450334
2010/8/7,2014/3/31,4,7452,156,0.461034622
2011/8/3,2014/3/31,4,5546,45,0.619372521
2012/6/19,2014/3/31,6,5927,516,0.579534334
2011/8/20,2014/3/31,4,8376,489,0.410070439
2011/10/8,2014/3/31,5,4747,666,0.723551717
2011/3/3,2014/3/31,5,4339,428,0.791553353
2009/10/27,2014/3/31,5,5389,510,0.637316756
2012/12/1,2014/3/31,3,4605,354,0.745819761
2012/8/15,2014/3/31,4,5102,21,0.673147785
2013/2/28,2014/3/31,7,7491,28,0.458464824
2006/7/10,2014/3/31,2,3774,233,0.91
2012/7/8,2014/3/31,2,4700,101,0.730678723
2009/7/22,2014/3/31,5,5900,210,0.582
2009/7/17,2014/3/31,3,2289,528,1.5
2007/12/27,2014/3/31,5,5076,112,0.676408589
2009/12/21,2014/3/31,4,3732,206,0.92
2012/11/26,2014/3/31,5,4247,194,0.808299976
2011/1/4,2014/3/31,6,8311,338,0.412970762
2009/8/1,2014/3/31,4,4307,142,0.796802879
2012/4/8,2014/3/31,2,6238,336,0.55
2010/7/30,2014/3/31,2,6238,406,0.55
2012/10/23,2014/3/31,5,5881,250,0.583378677
2010/9/10,2014/3/31,5,4322,21,0.793743637
2010/4/24,2014/3/31,3,2433,81,1.41
2006/7/30,2014/3/31,2,4574,537,0.75
2012/9/28,2014/3/31,4,5891,126,0.582322186
